CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
94233,0.0,7.0,Mobile Phone,1,9.0,Credit Card,Female,4.0,4,Mobile Phone,4,Married,3.0,1,15.0,1.0,4.0,2.0,176.0
60909,0.0,14.0,Phone,1,18.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Married,7.0,1,13.0,3.0,5.0,9.0,176.0
138642,0.0,19.0,Mobile Phone,2,9.0,COD,Male,4.0,3,Mobile,5,Married,9.0,0,13.0,0.0,2.0,8.0,202.0
79373,0.0,23.0,Mobile Phone,1,17.0,Debit Card,Male,3.0,4,Mobile,3,Single,6.0,0,18.0,1.0,3.0,13.0,185.0
68377,0.0,18.0,Mobile Phone,2,24.0,Credit Card,Male,2.0,2,Mobile Phone,4,Divorced,9.0,0,12.0,0.0,4.0,6.0,186.0
55829,0.0,24.0,Mobile Phone,1,23.0,Credit Card,Male,4.0,5,Mobile Phone,1,Married,5.0,1,13.0,2.0,7.0,11.0,236.0
147174,1.0,22.0,Phone,2,10.0,COD,Male,2.0,3,Laptop & Accessory,3,Married,5.0,1,14.0,2.0,5.0,11.0,226.0
130964,0.0,11.0,Mobile Phone,1,5.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Single,5.0,1,18.0,3.0,7.0,8.0,166.0
144208,1.0,,Mobile Phone,2,26.0,Debit Card,Male,4.0,4,Mobile,2,Divorced,5.0,0,24.0,0.0,1.0,0.0,144.0
133743,1.0,5.0,Mobile Phone,1,,Debit Card,Female,3.0,4,Grocery,4,Married,1.0,1,12.0,1.0,3.0,7.0,181.0
76998,0.0,21.0,Phone,2,19.0,Debit Card,Male,,3,Fashion,4,Married,4.0,0,24.0,4.0,6.0,4.0,251.0
80944,1.0,7.0,Phone,2,13.0,Credit Card,Male,4.0,5,Fashion,4,Single,5.0,1,18.0,4.0,6.0,9.0,132.0
81482,0.0,5.0,Mobile Phone,2,23.0,Debit Card,Male,3.0,3,Mobile Phone,2,Married,2.0,1,13.0,3.0,3.0,7.0,173.0
67003,1.0,4.0,Computer,1,8.0,Debit Card,Male,4.0,4,Fashion,3,Single,3.0,1,16.0,5.0,4.0,5.0,76.0
76670,0.0,5.0,Computer,2,14.0,E wallet,Male,3.0,4,Mobile Phone,5,Single,4.0,0,16.0,0.0,1.0,0.0,149.0
83470,0.0,13.0,Mobile Phone,2,7.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Married,2.0,0,12.0,6.0,3.0,6.0,217.0
57349,1.0,3.0,Computer,2,15.0,Debit Card,Female,3.0,4,Fashion,3,Married,8.0,1,19.0,2.0,5.0,6.0,244.0
61166,0.0,9.0,Mobile Phone,1,14.0,Credit Card,Female,2.0,4,Laptop & Accessory,2,Single,5.0,1,17.0,1.0,2.0,1.0,119.0
131503,1.0,8.0,Phone,2,13.0,COD,Male,3.0,5,Mobile Phone,4,Married,4.0,0,23.0,4.0,6.0,,182.0
78710,1.0,9.0,Computer,1,12.0,Debit Card,Male,1.0,4,Mobile Phone,4,Married,5.0,0,12.0,1.0,4.0,8.0,163.0
65216,1.0,17.0,Computer,2,19.0,Credit Card,Male,2.0,3,Laptop & Accessory,2,Married,2.0,0,15.0,2.0,4.0,7.0,137.0
78411,0.0,1.0,Computer,2,9.0,E wallet,Male,3.0,5,Laptop & Accessory,3,Single,2.0,1,12.0,2.0,5.0,9.0,94.0
52598,0.0,6.0,Mobile Phone,1,8.0,UPI,Female,3.0,4,Laptop & Accessory,3,Divorced,9.0,0,18.0,5.0,8.0,,193.0
66655,1.0,2.0,Mobile Phone,2,19.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Married,4.0,0,12.0,3.0,4.0,5.0,169.0
51246,0.0,11.0,Mobile Phone,1,20.0,Debit Card,Male,4.0,2,Laptop & Accessory,3,Single,3.0,1,25.0,1.0,3.0,2.0,117.0
99698,0.0,2.0,Computer,2,19.0,Debit Card,Male,2.0,3,Mobile Phone,2,Married,2.0,1,13.0,1.0,1.0,4.0,129.0
103662,0.0,12.0,Computer,2,12.0,Debit Card,Male,3.0,5,Mobile,3,Married,5.0,1,14.0,3.0,5.0,4.0,187.0
91800,1.0,3.0,Mobile Phone,2,,Debit Card,Male,2.0,3,Fashion,3,Married,2.0,1,12.0,2.0,3.0,7.0,224.0
102208,0.0,5.0,Phone,2,11.0,COD,Female,3.0,3,Mobile,2,Married,2.0,1,12.0,2.0,7.0,7.0,236.0
146103,0.0,9.0,Phone,3,11.0,Debit Card,Male,5.0,3,Laptop & Accessory,4,Married,3.0,0,19.0,1.0,4.0,4.0,104.0
135618,0.0,17.0,Phone,1,12.0,Credit Card,Male,3.0,4,Mobile Phone,5,Married,5.0,1,14.0,2.0,4.0,6.0,176.0
88525,0.0,8.0,Phone,2,8.0,Debit Card,Male,2.0,4,Mobile,1,Married,5.0,1,17.0,1.0,3.0,1.0,192.0
112087,0.0,14.0,Mobile Phone,2,9.0,Credit Card,Female,4.0,6,Mobile,3,Married,4.0,0,16.0,4.0,6.0,12.0,215.0
110147,1.0,13.0,Phone,2,13.0,COD,Male,4.0,4,Laptop & Accessory,5,Single,5.0,1,13.0,0.0,3.0,4.0,132.0
138117,0.0,13.0,Computer,2,9.0,CC,Male,3.0,5,Mobile,3,Married,1.0,0,18.0,5.0,4.0,4.0,125.0
103488,0.0,10.0,Phone,1,30.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,5.0,1,15.0,2.0,4.0,2.0,137.0
63476,1.0,22.0,Phone,3,15.0,COD,Male,3.0,4,Mobile,5,Single,10.0,0,13.0,2.0,5.0,4.0,163.0
118326,0.0,2.0,Mobile Phone,2,,Credit Card,Female,2.0,2,Laptop & Accessory,1,Divorced,4.0,0,18.0,0.0,1.0,8.0,188.0
65289,0.0,11.0,Computer,2,18.0,Debit Card,Male,4.0,3,Mobile,4,Married,11.0,1,25.0,2.0,2.0,2.0,160.0
146579,0.0,25.0,Phone,2,14.0,Debit Card,Male,3.0,3,Mobile Phone,3,Single,2.0,1,15.0,1.0,3.0,1.0,213.0
118995,1.0,14.0,Phone,2,33.0,Debit Card,Male,4.0,5,Grocery,4,Married,2.0,0,12.0,0.0,1.0,,259.0
75170,1.0,1.0,Mobile Phone,1,19.0,Credit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,6.0,1,15.0,1.0,4.0,6.0,127.0
118787,0.0,13.0,Mobile Phone,2,29.0,Debit Card,Female,2.0,2,Mobile Phone,2,Married,6.0,1,15.0,5.0,3.0,9.0,227.0
149512,0.0,25.0,Phone,3,12.0,Credit Card,Male,3.0,3,Mobile Phone,4,Divorced,12.0,0,24.0,2.0,3.0,2.0,237.0
146874,0.0,7.0,Mobile Phone,1,10.0,E wallet,Male,4.0,5,Mobile,2,Married,2.0,0,14.0,1.0,2.0,9.0,144.0
82362,0.0,17.0,Mobile Phone,1,19.0,COD,Male,4.0,4,Laptop & Accessory,5,Married,3.0,1,17.0,2.0,5.0,9.0,172.0
133068,0.0,5.0,Phone,3,6.0,Debit Card,Female,2.0,1,Laptop & Accessory,4,Married,1.0,0,15.0,0.0,1.0,2.0,88.0
82374,0.0,13.0,Phone,2,23.0,CC,Male,3.0,2,Mobile Phone,4,Single,8.0,0,17.0,3.0,5.0,2.0,179.0
88638,1.0,6.0,Phone,3,21.0,Debit Card,Female,2.0,4,Fashion,3,Single,7.0,1,,1.0,3.0,5.0,215.0
137333,0.0,14.0,Mobile Phone,1,,COD,Male,4.0,6,Mobile,4,Married,2.0,0,15.0,1.0,2.0,2.0,218.0
141966,1.0,2.0,Mobile Phone,3,24.0,UPI,Male,4.0,5,Grocery,4,Single,12.0,1,11.0,3.0,9.0,3.0,161.0
126238,1.0,7.0,Phone,2,20.0,Debit Card,Male,3.0,3,Mobile,4,Married,7.0,1,20.0,1.0,3.0,1.0,132.0
115239,1.0,9.0,Mobile Phone,2,25.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Married,7.0,1,18.0,3.0,3.0,5.0,197.0
96864,1.0,1.0,Phone,1,10.0,Debit Card,Female,2.0,5,Laptop & Accessory,1,Single,2.0,1,13.0,0.0,1.0,0.0,101.0
146401,0.0,1.0,Mobile Phone,1,20.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,1.0,1,19.0,3.0,5.0,6.0,196.0
135021,1.0,10.0,Mobile Phone,3,21.0,Debit Card,Male,4.0,5,Fashion,5,Single,2.0,1,15.0,1.0,5.0,2.0,184.0
92093,0.0,5.0,Phone,1,22.0,Debit Card,Female,3.0,4,Fashion,2,Single,1.0,1,14.0,3.0,3.0,9.0,180.0
79428,0.0,4.0,Phone,1,5.0,Debit Card,Male,3.0,2,Laptop & Accessory,2,Married,5.0,1,13.0,1.0,4.0,8.0,150.0
89371,0.0,9.0,Mobile Phone,2,20.0,Credit Card,Female,3.0,3,Mobile,2,Single,6.0,0,16.0,2.0,5.0,7.0,188.0
112583,1.0,2.0,Computer,3,13.0,E wallet,Female,3.0,4,Others,5,Married,2.0,0,15.0,3.0,6.0,4.0,137.0
61854,0.0,14.0,Phone,1,6.0,Credit Card,Male,3.0,1,Fashion,3,Married,6.0,1,23.0,0.0,2.0,2.0,236.0
71891,0.0,2.0,Mobile Phone,2,46.0,COD,Male,2.0,3,Mobile,4,Single,2.0,0,12.0,4.0,4.0,1.0,117.0
112424,1.0,0.0,Phone,2,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Single,2.0,1,20.0,3.0,3.0,6.0,65.0
93975,0.0,13.0,Mobile Phone,3,11.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Married,2.0,0,18.0,2.0,3.0,2.0,141.0
97450,0.0,16.0,Phone,3,28.0,Debit Card,Male,3.0,2,Laptop & Accessory,5,Divorced,3.0,0,15.0,0.0,1.0,5.0,190.0
97103,0.0,11.0,Computer,2,9.0,Credit Card,Male,3.0,4,Mobile,5,Single,7.0,0,16.0,2.0,5.0,1.0,130.0
101979,0.0,23.0,Phone,3,14.0,Credit Card,Male,3.0,3,Mobile Phone,3,Married,7.0,1,20.0,3.0,3.0,2.0,145.0
112286,1.0,2.0,Phone,2,11.0,COD,Male,3.0,4,Laptop & Accessory,4,Married,2.0,1,15.0,1.0,2.0,7.0,119.0
51259,0.0,20.0,Phone,3,12.0,COD,Male,2.0,5,Laptop & Accessory,2,Single,8.0,0,16.0,2.0,5.0,14.0,175.0
74585,0.0,16.0,Phone,2,9.0,Debit Card,Female,3.0,2,Laptop & Accessory,4,Married,3.0,0,24.0,1.0,3.0,4.0,123.0
64243,0.0,15.0,Phone,2,14.0,Credit Card,Male,1.0,3,Laptop & Accessory,4,Divorced,2.0,0,13.0,2.0,1.0,1.0,176.0
130220,0.0,5.0,Mobile Phone,2,8.0,Credit Card,Male,2.0,5,Grocery,4,Single,3.0,1,14.0,1.0,5.0,,226.0
143010,0.0,25.0,Computer,2,8.0,Debit Card,Male,3.0,3,Mobile,4,Married,1.0,0,15.0,1.0,2.0,4.0,193.0
104711,0.0,4.0,Computer,2,11.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Single,5.0,1,16.0,2.0,2.0,1.0,119.0
81288,1.0,5.0,Computer,3,10.0,Credit Card,Male,3.0,5,Mobile Phone,3,Single,6.0,0,11.0,1.0,7.0,4.0,160.0
89864,1.0,7.0,Mobile Phone,3,,Credit Card,Male,3.0,4,Mobile Phone,2,Married,9.0,0,17.0,0.0,1.0,0.0,160.0
103398,0.0,15.0,Mobile Phone,1,23.0,UPI,Male,2.0,4,Laptop & Accessory,4,Single,4.0,1,18.0,0.0,4.0,,176.0
59895,0.0,32.0,Phone,3,31.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Divorced,10.0,0,12.0,1.0,2.0,1.0,201.0
66524,0.0,11.0,Mobile Phone,2,,Credit Card,Male,3.0,4,Laptop & Accessory,1,Single,6.0,1,24.0,0.0,2.0,3.0,92.0
139487,0.0,25.0,Mobile Phone,1,9.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Married,11.0,0,11.0,2.0,3.0,2.0,126.0
84609,1.0,11.0,Mobile Phone,2,7.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,9.0,0,13.0,1.0,3.0,3.0,150.0
121828,1.0,8.0,Phone,1,21.0,E wallet,Male,3.0,5,Laptop & Accessory,5,Married,6.0,0,21.0,2.0,5.0,5.0,205.0
98436,0.0,2.0,Phone,2,6.0,COD,Male,4.0,4,Mobile Phone,2,Married,2.0,0,17.0,0.0,4.0,,131.0
103044,1.0,1.0,Phone,1,5.0,Debit Card,Male,2.0,2,Mobile Phone,1,Single,9.0,1,19.0,4.0,2.0,6.0,175.0
107950,0.0,9.0,Mobile Phone,3,23.0,Debit Card,Female,2.0,3,Mobile,3,Married,3.0,0,20.0,2.0,3.0,3.0,198.0
101401,1.0,3.0,Mobile Phone,2,22.0,Debit Card,Male,2.0,6,Laptop & Accessory,5,Married,1.0,0,12.0,4.0,3.0,1.0,122.0
103662,0.0,4.0,Phone,3,11.0,Debit Card,Male,3.0,5,Fashion,4,Married,3.0,0,17.0,1.0,2.0,3.0,204.0
102680,0.0,18.0,Mobile Phone,2,9.0,Credit Card,Male,3.0,5,Laptop & Accessory,2,Married,2.0,0,19.0,1.0,1.0,3.0,215.0
122604,1.0,0.0,Computer,3,8.0,E wallet,Male,3.0,6,Mobile Phone,3,Single,5.0,1,12.0,3.0,2.0,2.0,205.0
88433,0.0,17.0,Mobile Phone,2,,Debit Card,Male,3.0,2,Others,4,Married,7.0,0,15.0,8.0,10.0,8.0,204.0
90781,1.0,11.0,Phone,2,,Credit Card,Female,3.0,2,Mobile Phone,4,Divorced,4.0,1,14.0,1.0,4.0,2.0,143.0
63958,0.0,9.0,Computer,3,10.0,Debit Card,Female,3.0,3,Mobile,4,Single,3.0,0,13.0,2.0,2.0,1.0,241.0
136520,0.0,15.0,Phone,2,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,2.0,0,20.0,1.0,3.0,2.0,174.0
119307,0.0,6.0,Mobile Phone,2,14.0,Credit Card,Female,4.0,5,Mobile Phone,3,Married,4.0,0,19.0,1.0,4.0,7.0,201.0
103585,0.0,11.0,Phone,2,8.0,Debit Card,Male,1.0,3,Mobile Phone,4,Married,3.0,1,16.0,3.0,6.0,9.0,179.0
124706,0.0,12.0,Mobile Phone,1,5.0,Debit Card,Female,2.0,4,Mobile Phone,3,Single,2.0,1,13.0,3.0,5.0,9.0,200.0
128729,0.0,11.0,Mobile Phone,2,25.0,Debit Card,Male,3.0,3,Mobile Phone,1,Married,1.0,0,12.0,1.0,2.0,5.0,163.0
128296,1.0,2.0,Mobile Phone,3,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,3.0,1,12.0,1.0,3.0,3.0,178.0
132563,1.0,11.0,Mobile Phone,1,16.0,Debit Card,Male,4.0,4,Mobile Phone,4,Married,3.0,0,16.0,0.0,1.0,1.0,191.0
105942,0.0,8.0,Mobile Phone,3,10.0,Credit Card,Male,3.0,4,Fashion,4,Single,6.0,1,16.0,1.0,3.0,6.0,208.0
97552,0.0,8.0,Mobile Phone,2,6.0,Debit Card,Male,2.0,4,Laptop & Accessory,3,Single,6.0,1,16.0,2.0,4.0,7.0,206.0
87865,0.0,2.0,Computer,2,26.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,2.0,1,13.0,2.0,2.0,4.0,91.0
118270,0.0,12.0,Mobile Phone,2,8.0,Credit Card,Male,3.0,5,Mobile Phone,4,Married,10.0,1,11.0,0.0,2.0,4.0,200.0
69410,0.0,7.0,Phone,2,5.0,Debit Card,Male,3.0,5,Mobile Phone,4,Single,5.0,0,14.0,1.0,1.0,0.0,195.0
91727,0.0,4.0,Mobile Phone,2,21.0,Debit Card,Male,4.0,3,Mobile,2,Single,2.0,0,23.0,1.0,2.0,3.0,153.0
119507,1.0,3.0,Phone,1,19.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Divorced,3.0,1,15.0,1.0,2.0,3.0,111.0
148868,1.0,8.0,Phone,1,17.0,Credit Card,Female,4.0,5,Laptop & Accessory,1,Married,4.0,1,19.0,0.0,3.0,5.0,161.0
128967,0.0,11.0,Mobile Phone,1,6.0,Debit Card,Male,2.0,2,Mobile Phone,4,Single,4.0,0,12.0,1.0,3.0,3.0,184.0
89895,1.0,11.0,Mobile Phone,2,34.0,Debit Card,Male,4.0,3,Mobile Phone,5,Single,10.0,1,19.0,4.0,7.0,9.0,219.0
96132,1.0,27.0,Mobile Phone,3,14.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,5.0,0,19.0,4.0,6.0,4.0,194.0
116000,0.0,27.0,Mobile Phone,3,30.0,Debit Card,Male,3.0,3,Mobile Phone,1,Single,5.0,1,11.0,0.0,4.0,10.0,218.0
145108,0.0,14.0,Computer,1,20.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,1.0,0,14.0,4.0,6.0,5.0,138.0
98583,0.0,17.0,Mobile Phone,1,20.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Divorced,1.0,1,13.0,1.0,4.0,3.0,150.0
117167,0.0,1.0,Mobile Phone,2,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Married,3.0,0,17.0,2.0,3.0,18.0,192.0
87714,1.0,3.0,Mobile Phone,2,10.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Married,7.0,0,17.0,2.0,5.0,9.0,172.0
105935,0.0,13.0,Mobile Phone,2,15.0,UPI,Male,4.0,3,Grocery,4,Single,9.0,1,23.0,4.0,5.0,7.0,201.0
69345,0.0,19.0,Mobile Phone,3,23.0,Cash on Delivery,Male,3.0,2,Fashion,5,Divorced,2.0,1,12.0,5.0,7.0,8.0,201.0
126846,0.0,13.0,Mobile Phone,1,7.0,Credit Card,Male,2.0,3,Mobile Phone,4,Single,2.0,1,13.0,0.0,1.0,3.0,221.0
132988,1.0,4.0,Phone,2,12.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,5.0,0,19.0,1.0,3.0,2.0,113.0
93880,0.0,1.0,Mobile Phone,1,,Debit Card,Female,3.0,2,Laptop & Accessory,3,Married,2.0,0,15.0,0.0,3.0,2.0,162.0
67517,0.0,33.0,Mobile Phone,2,28.0,CC,Female,2.0,3,Laptop & Accessory,2,Married,7.0,1,15.0,2.0,3.0,6.0,200.0
74081,1.0,4.0,Mobile Phone,2,38.0,Credit Card,Male,3.0,6,Mobile Phone,5,Single,3.0,0,16.0,3.0,6.0,3.0,186.0
116861,0.0,28.0,Mobile Phone,2,31.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Single,5.0,1,11.0,1.0,3.0,4.0,149.0
125899,0.0,1.0,Mobile Phone,3,17.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Single,8.0,0,18.0,3.0,2.0,1.0,186.0
84765,1.0,17.0,Mobile Phone,2,36.0,COD,Male,3.0,5,Laptop & Accessory,4,Divorced,8.0,1,20.0,2.0,4.0,8.0,158.0
129380,0.0,1.0,Phone,1,14.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Married,6.0,1,18.0,4.0,2.0,2.0,103.0
138857,1.0,10.0,Computer,2,13.0,Debit Card,Female,3.0,3,Mobile Phone,5,Married,3.0,1,14.0,1.0,2.0,5.0,162.0
133128,1.0,1.0,Computer,1,32.0,Credit Card,Male,3.0,5,Mobile,4,Divorced,1.0,1,12.0,2.0,4.0,7.0,157.0
142071,0.0,1.0,Mobile Phone,1,11.0,Debit Card,Female,3.0,4,Laptop & Accessory,2,Married,7.0,0,16.0,0.0,2.0,1.0,124.0
120792,1.0,0.0,Mobile Phone,1,,Debit Card,Male,,4,Laptop & Accessory,5,Married,5.0,0,13.0,3.0,4.0,3.0,100.0
78644,0.0,17.0,Mobile Phone,2,9.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,7.0,0,13.0,3.0,4.0,5.0,265.0
103050,0.0,7.0,Phone,2,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Married,6.0,0,12.0,2.0,4.0,6.0,170.0
85023,1.0,12.0,Phone,2,10.0,Credit Card,Male,3.0,2,Laptop & Accessory,3,Married,3.0,1,18.0,1.0,4.0,6.0,66.0
54785,1.0,2.0,Phone,3,13.0,Debit Card,Female,,3,Laptop & Accessory,4,Single,6.0,0,13.0,1.0,3.0,6.0,135.0
119460,0.0,6.0,Mobile Phone,3,10.0,E wallet,Male,3.0,5,Laptop & Accessory,1,Married,2.0,1,13.0,3.0,2.0,1.0,88.0
125075,1.0,22.0,Mobile Phone,3,14.0,Debit Card,Male,3.0,5,Fashion,4,Married,3.0,0,11.0,1.0,4.0,3.0,229.0
94787,0.0,10.0,Mobile Phone,3,20.0,Credit Card,Male,4.0,3,Laptop & Accessory,4,Single,2.0,1,13.0,0.0,1.0,0.0,85.0
146549,1.0,10.0,Mobile Phone,2,11.0,Debit Card,Male,3.0,3,Mobile,3,Divorced,3.0,1,13.0,3.0,2.0,2.0,195.0
71379,0.0,14.0,Mobile Phone,2,48.0,Debit Card,Female,3.0,1,Laptop & Accessory,4,Married,3.0,0,22.0,1.0,1.0,1.0,136.0
95631,1.0,2.0,Computer,2,5.0,Debit Card,Male,3.0,3,Mobile Phone,1,Divorced,2.0,0,15.0,2.0,4.0,1.0,164.0
122267,0.0,5.0,Phone,1,23.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Married,5.0,0,14.0,1.0,2.0,4.0,176.0
71357,1.0,,Computer,2,17.0,E wallet,Male,4.0,1,Mobile Phone,1,Married,6.0,1,11.0,3.0,3.0,1.0,118.0
92113,1.0,7.0,Computer,3,15.0,Debit Card,Female,3.0,5,Grocery,3,Married,9.0,0,12.0,3.0,3.0,1.0,197.0
135232,1.0,2.0,Phone,1,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,4.0,0,13.0,1.0,2.0,7.0,163.0
107088,0.0,32.0,Phone,1,15.0,Debit Card,Male,3.0,6,Laptop & Accessory,3,Married,5.0,0,17.0,3.0,5.0,5.0,211.0
81242,1.0,8.0,Computer,2,11.0,Debit Card,Female,3.0,4,Laptop & Accessory,5,Married,1.0,1,14.0,6.0,8.0,3.0,160.0
125152,1.0,5.0,Computer,3,18.0,Debit Card,Male,3.0,4,Mobile Phone,5,Single,1.0,0,11.0,0.0,1.0,3.0,102.0
102461,0.0,8.0,Mobile Phone,2,9.0,UPI,Male,5.0,5,Laptop & Accessory,4,Divorced,2.0,1,18.0,2.0,4.0,4.0,131.0
102002,0.0,4.0,Mobile Phone,2,18.0,Debit Card,Male,3.0,5,Mobile,3,Single,1.0,0,17.0,2.0,5.0,8.0,179.0
127411,0.0,11.0,Mobile Phone,2,10.0,Credit Card,Female,3.0,4,Fashion,5,Single,2.0,0,16.0,4.0,7.0,13.0,187.0
108138,0.0,12.0,Phone,2,20.0,Debit Card,Female,4.0,5,Laptop & Accessory,4,Single,7.0,1,18.0,2.0,3.0,7.0,137.0
59244,0.0,23.0,Computer,2,9.0,CC,Female,3.0,3,Mobile Phone,3,Married,4.0,1,23.0,4.0,5.0,4.0,155.0
117104,1.0,6.0,Mobile Phone,1,8.0,Debit Card,Female,3.0,4,Mobile Phone,3,Married,2.0,1,15.0,3.0,2.0,2.0,212.0
140527,1.0,13.0,Computer,2,,Debit Card,Female,4.0,4,Laptop & Accessory,2,Divorced,2.0,0,14.0,2.0,4.0,1.0,140.0
123588,0.0,22.0,Mobile Phone,2,6.0,Debit Card,Male,3.0,3,Mobile Phone,3,Married,4.0,1,11.0,3.0,4.0,6.0,205.0
53196,0.0,6.0,Phone,2,11.0,Debit Card,Male,3.0,3,Mobile Phone,4,Single,4.0,1,16.0,2.0,3.0,3.0,175.0
79427,1.0,10.0,Mobile Phone,1,13.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,11.0,0,16.0,0.0,4.0,8.0,193.0
125483,1.0,7.0,Computer,3,11.0,Debit Card,Female,4.0,6,Mobile,3,Married,2.0,1,13.0,0.0,1.0,2.0,138.0
61075,0.0,11.0,Computer,1,29.0,UPI,Male,2.0,4,Mobile,4,Divorced,5.0,1,17.0,3.0,6.0,6.0,187.0
138386,0.0,12.0,Phone,3,33.0,Debit Card,Male,3.0,5,Mobile Phone,4,Divorced,6.0,0,20.0,1.0,2.0,1.0,193.0
60590,1.0,0.0,Computer,1,11.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,7.0,0,24.0,1.0,1.0,3.0,128.0
79816,0.0,16.0,Mobile Phone,1,16.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Divorced,2.0,0,25.0,1.0,2.0,5.0,173.0
60186,0.0,12.0,Mobile Phone,2,22.0,Debit Card,Male,4.0,4,Laptop & Accessory,3,Married,1.0,0,15.0,1.0,1.0,1.0,110.0
88128,0.0,7.0,Mobile Phone,1,12.0,E wallet,Male,3.0,4,Mobile Phone,4,Single,3.0,0,,3.0,4.0,5.0,240.0
84599,0.0,5.0,Phone,2,18.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Married,1.0,1,12.0,1.0,4.0,2.0,85.0
106295,0.0,20.0,Mobile Phone,2,26.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Married,4.0,0,13.0,2.0,5.0,5.0,152.0
54365,0.0,8.0,Phone,2,24.0,Debit Card,Male,3.0,4,Grocery,3,Married,8.0,0,15.0,,2.0,2.0,206.0
120820,0.0,3.0,Phone,1,10.0,Credit Card,Male,3.0,3,Laptop & Accessory,4,Married,6.0,0,16.0,1.0,2.0,7.0,171.0
111894,1.0,8.0,Phone,2,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Married,4.0,0,20.0,1.0,4.0,8.0,138.0
55945,0.0,11.0,Mobile Phone,2,17.0,Debit Card,Male,3.0,5,Fashion,3,Single,1.0,0,18.0,1.0,3.0,6.0,257.0
118449,0.0,34.0,Mobile Phone,3,12.0,Debit Card,Female,2.0,4,Others,4,Married,2.0,0,14.0,1.0,6.0,6.0,243.0
87412,0.0,25.0,Mobile Phone,2,5.0,COD,Male,3.0,5,Mobile Phone,3,Married,7.0,1,16.0,3.0,4.0,3.0,254.0
148499,0.0,19.0,Mobile Phone,2,8.0,Credit Card,Male,1.0,3,Mobile,4,Married,5.0,0,12.0,1.0,3.0,8.0,221.0
62552,0.0,4.0,Mobile Phone,1,,E wallet,Male,4.0,3,Laptop & Accessory,2,Married,2.0,0,12.0,0.0,2.0,1.0,135.0
58964,0.0,14.0,Mobile Phone,3,16.0,Debit Card,Male,3.0,3,Mobile,2,Single,6.0,0,14.0,5.0,6.0,9.0,208.0
71827,0.0,2.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,4,Mobile Phone,2,Married,2.0,0,15.0,2.0,1.0,2.0,104.0
106691,1.0,10.0,Phone,2,16.0,Credit Card,Female,3.0,3,Mobile Phone,2,Married,6.0,0,17.0,2.0,2.0,4.0,207.0
91645,1.0,25.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,3,Mobile,2,Single,4.0,1,16.0,1.0,4.0,3.0,254.0
78896,1.0,1.0,Phone,2,30.0,Credit Card,Male,3.0,3,Laptop & Accessory,5,Married,5.0,1,,0.0,2.0,6.0,164.0
76949,0.0,12.0,Phone,2,6.0,COD,Male,2.0,3,Laptop & Accessory,3,Married,2.0,0,17.0,0.0,1.0,3.0,144.0
81526,1.0,8.0,Mobile Phone,1,29.0,Debit Card,Male,3.0,3,Mobile Phone,1,Divorced,2.0,1,20.0,3.0,5.0,3.0,169.0
